cell,low_b0,high_b0,b2,chip_atten,ours_atten,spec_atten,chip_residual,ours_residual
540,8,72,20,0.29588101649276344,0.12300805346127486,0.2818835742120426,0.013997442280720862,-0.15887552075076772
541,8,76,20,0.3356824301581959,0.12748457847840988,0.27833893478303495,0.057343495375160924,-0.15085435630462507
542,8,80,20,0.35541484348704144,0.1513879369431117,0.2969910985779042,0.058423744909137265,-0.14560316163479248
543,8,84,20,0.35707674183776517,0.14524074708704604,0.27490028949923384,0.08217645233853133,-0.1296595424121878
544,8,88,20,0.33378912823965,0.18293779986291991,0.30473174281249693,0.029057385427153082,-0.12179394294957702
545,8,92,20,0.3359979804779536,0.17248543522960935,0.27948909871848804,0.05650888175946556,-0.10700366348887869
546,8,96,20,0.2915053853921239,0.18452278958190538,0.28763655846434255,0.0038688269277813436,-0.10311376888243717
547,8,100,20,0.3072829013800068,0.18336617546264566,0.290079427365314,0.0172034740146928,-0.10671325190266834
548,8,104,20,0.3370708515651296,0.18343043180260454,0.2968101925899861,0.040260658975143526,-0.11337976078738154
549,8,108,20,0.3373653651969034,0.18377313228238523,0.303464114896036,0.033901250300867436,-0.11969098261365074
550,8,112,20,0.3140146415348368,0.1732565113091158,0.3086582822142274,0.005356359320609405,-0.13540177090511163
551,8,116,20,0.30766156176371595,0.16766620973269364,0.2999729513363706,0.007688610427345366,-0.13230674160367695
553,12,16,20,-0.007662465964675347,0.04789364474255664,-3.0190267841234686e-08,-0.0076624357744075056,0.04789367493282448
554,12,20,20,0.10566010457579345,0.12203831491579409,0.0949859992863854,0.010674105289408042,0.027052315629408685
555,12,24,20,0.14529770366979122,0.0927954446749989,0.12074068903585244,0.02455701463393878,-0.02794524436085355
556,12,28,20,0.153972193441122,0.03213820392800282,0.04790893421677567,0.10606325922434634,-0.01577073028877285
557,12,32,20,0.189513505698658,0.05860637938522428,0.07303316813681504,0.11648033756184295,-0.014426788751590758
558,12,36,20,0.17667044167610424,0.10674130193504816,0.114636776840919,0.06203366483518524,-0.007895474905870836
559,12,40,20,0.19303149321703095,0.09501520050185785,0.1055177952026356,0.08751369801439535,-0.010502594700777745
560,12,44,20,0.08416664658682926,0.10415962939728807,0.09090407538263479,-0.006737428795805522,0.013255554014653281
561,12,48,20,0.05922748849425319,0.08075568209236117,0.05631683095348694,0.0029106575407662483,0.02443885113887423
562,12,52,20,0.08985325654803511,0.10577619070597899,0.0897102238169094,0.00014303273112570292,0.016065966889069583
563,12,56,20,0.09619045324209063,0.10621049075906008,0.12953191524696295,-0.03334146200487231,-0.023321424487902864
564,12,60,20,0.07081757066094807,0.09928581769048894,0.11030664113401456,-0.03948907047306649,-0.011020823443525618
565,12,64,20,0.08341967663429806,0.09564252280075292,0.1113821882178535,-0.02796251158355545,-0.01573966541710059
566,12,68,20,0.12047902460181692,0.10256719586932406,0.12758328526624285,-0.007104260664425932,-0.025016089396918795
567,12,72,20,0.11939471338040053,0.09448438932586989,0.14039557804894243,-0.021000864668541896,-0.04591118872307254
568,12,76,20,0.2747885593118239,0.0965352506876418,0.1131620372789407,0.1616265220328832,-0.016626786591298903
569,12,80,20,0.2948603648104865,0.13050716595087597,0.1359098620306064,0.1589505027798801,-0.005402696079730429
570,12,84,20,0.2408616659839523,0.14993002943589262,0.0999445466766864,0.14091711930726591,0.04998548275920622
571,12,88,20,0.26927061998506063,0.21625729865366983,0.13905456213778322,0.1302160578472774,0.0772027365158866
572,12,92,20,0.24148815691188164,0.23131303382714863,0.12240302974313522,0.11908512716874642,0.10891000408401341
573,12,96,20,0.2307414279173996,0.24989142498672978,0.13446725727958098,0.09627417063781862,0.1154241677071488
574,12,100,20,0.23375340353244511,0.2710273609033441,0.14133343133846887,0.09241997219397624,0.12969392956487524
575,12,104,20,0.21772969326040348,0.26842156058485744,0.1331066267140677,0.08462306654633578,0.13531493387078974
576,12,108,20,0.23158478108961233,0.25628528687931285,0.13979608351158612,0.09178869757802621,0.11648920336772672
577,12,112,20,0.2516324907833546,0.25039810838199106,0.14772094118353085,0.10391154959982374,0.1026771671984602
578,12,116,20,0.155104696272379,0.23314674516238,0.1397160945817466,0.015388601690632386,0.09343065058063338
580,16,20,20,0.08645865909692307,0.061204996326230776,0.0949859992863854,-0.008527340189462329,-0.03378100296015463
581,16,24,20,0.13146816137025175,0.09811413176585837,0.12074068903585244,0.010727472334399302,-0.022626557269994074
582,16,28,20,0.13442709711563905,0.077443056576047,0.04790893421677567,0.08651816289886338,0.02953412235927133
583,16,32,20,0.1459741634391012,0.09240754347293656,0.07303316813681504,0.07294099530228615,0.01937437533612152
584,16,36,20,0.18287666289783244,0.077443056576047,0.114636776840919,0.06823988605691345,-0.037193720264872
585,16,40,20,0.12302436912122006,0.06492774920401667,0.1055177952026356,0.017506573918584456,-0.04059004599861893
586,16,44,20,0.10714715292645949,0.03720303698261085,0.09090407538263479,0.016243077543824702,-0.05370103840002394
587,16,48,20,0.07861627655223835,0.03705608621111933,0.05631683095348694,0.02229944559875141,-0.019260744742367608
588,16,52,20,0.11121268252784522,0.04144011756061716,0.0897102238169094,0.021502458710935812,-0.048270106256292244
589,16,56,20,0.09379585748995634,0.10200832721038455,0.12953191524696295,-0.03573605775700661,-0.027523588036578395
590,16,60,20,0.07178426231085655,0.12385500857212828,0.11030664113401456,-0.03852237882315801,0.013548367438113718
591,16,64,20,0.050903317375929014,0.12260592701445017,0.1113821882178535,-0.06047887084192449,0.01122373879659666
592,16,68,20,0.07765402102528318,0.10156747489590978,0.12758328526624285,-0.04992926424095967,-0.02601581037033307
593,16,72,20,0.10736366042002443,0.09365662503061478,0.14039557804894243,-0.033031917628917995,-0.046738953018327645
594,16,76,20,0.13524501431355096,0.07545922116091108,0.1131620372789407,0.022082977034610263,-0.037702816118029614
595,16,80,20,0.14226947966032377,0.0909135439627724,0.1359098620306064,0.006359617629717373,-0.044996318067833996
596,16,84,20,0.12025788448122388,0.06505020818025964,0.0999445466766864,0.02031333780453748,-0.03489433849642676
597,16,88,20,0.16435324400394524,0.07085476365417587,0.13905456213778322,0.02529868186616202,-0.06819979848360735
598,16,92,20,0.20895378767831785,0.08096987509184417,0.12240302974313522,0.08655075793518263,-0.04143315465129105
599,16,96,20,0.26368207077389394,0.04555473916238062,0.13446725727958098,0.12921481349431296,-0.08891251811720036
600,16,100,20,0.2659193148740647,0.035562086700955176,0.14133343133846887,0.12458588353559585,-0.1057713446375137
601,16,104,20,0.2826866174312588,0.07749204016654421,0.1331066267140677,0.14957999071719108,-0.05561458654752349
602,16,108,20,0.28174841829247754,0.06661768307616944,0.13979608351158612,0.14195233478089142,-0.07317840043541668
603,16,112,20,0.30161899492410205,0.11087435709037463,0.14772094118353085,0.1538980537405712,-0.03684658409315622
604,16,116,20,0.2889172219682936,0.18368846436443786,0.1397160945817466,0.149201127386547,0.043972369782691256
606,20,24,20,0.1721542803386642,0.0967055180422347,0.19979259347666578,-0.02763831313800158,-0.10308707543443107
607,20,28,20,0.1671161283578969,0.09152294524966653,0.163282028422418,0.0038340999354788963,-0.07175908317275148
608,20,32,20,0.1407128671474862,0.04930970710937166,0.059061384561308494,0.08165148258617771,-0.009751677451936835
609,20,36,20,0.17752691543848642,0.03946066835835016,0.12635013842236864,0.05117677701611778,-0.08688947006401848
610,20,40,20,0.20066896623811015,0.07760956517999218,0.14141952987384077,0.05924943636426938,-0.06380996469384859
611,20,44,20,0.19245322462631964,0.07771708743709937,0.15424004512675282,0.03821317949956682,-0.07652295768965345
612,20,48,20,0.14882408278457193,0.05748139864952051,0.11716031630844248,0.03166376647612945,-0.05967891765892197
613,20,52,20,0.14830145291104846,0.07283557696443155,0.09652730096344808,0.05177415194760038,-0.023691723999016534
614,20,56,20,0.14731890874882403,0.08337275816093925,0.15237572764317742,-0.005056818894353388,-0.06900296948223816
615,20,60,20,0.16044737117173613,0.05382564190787498,0.14579111116278065,0.01465626000895548,-0.09196546925490567
616,20,64,20,0.12557750601024353,0.08199647326996695,0.10884513459704837,0.01673237141319517,-0.026848661327081413
617,20,68,20,0.11382878645343364,0.08705001935400636,0.1603362954041594,-0.04650750895072575,-0.07328627605015303
618,20,72,20,0.07887530051217728,0.08610382349146262,0.14209865434938584,-0.06322335383720856,-0.05599483085792323
619,20,76,20,0.08403888366259016,0.10522128080512672,0.13893984728956377,-0.05490096362697361,-0.03371856648443705
620,20,80,20,0.08656841225044432,0.12962883316846585,0.16007290357288806,-0.07350449132244374,-0.030444070404422208
621,20,84,20,0.16577819588167664,0.14868177712786534,0.14414056240391981,0.021637633477756824,0.00454121472394553
622,20,88,20,0.1724260478728965,0.14575717173454905,0.1661173188723427,0.006308729000553792,-0.02036014713779366
623,20,92,20,0.1702310024040975,0.1568534686680142,0.1569441693392103,0.013286833064887205,-9.070067119609782e-05
624,20,96,20,0.21296122086338454,0.1584447980732011,0.1581533377750045,0.05480788308838003,0.0002914602981965997
625,20,100,20,0.2764921082889098,0.1271558212549997,0.14612478651775795,0.13036732177115185,-0.018968965262758264
626,20,104,20,0.32660186056234974,0.11360801685948996,0.15353923078546527,0.17306262977688447,-0.03993121392597532
627,20,108,20,0.30690916692798154,0.09653348243086313,0.16332407210405342,0.14358509482392812,-0.06679058967319029
628,20,112,20,0.34504024250026133,0.07894284116812167,0.1727453230118291,0.17229491948843223,-0.09380248184370743
629,20,116,20,0.3558064178948469,0.05330953507376024,0.16310507657828432,0.19270134131656258,-0.10979554150452409
631,24,28,20,0.14288961629387165,0.10564791619221137,0.1065769384904981,0.03631267780337355,-0.0009290222982867302
632,24,32,20,0.15877886888525183,0.14928262354816668,0.13180810801114362,0.026970760874108213,0.01747451553702306
633,24,36,20,0.14211674849972722,0.15477112275108174,0.0789605363838265,0.06315621211590072,0.07581058636725524
634,24,40,20,0.16416621203855242,0.15053518560692325,0.1429043767639584,0.02126183527459402,0.0076308088429648535
635,24,44,20,0.14038916166575743,0.06706900478250966,0.09829527278788996,0.04209388887786747,-0.03122626800538031
636,24,48,20,0.09601745771958525,0.05053518560692316,0.08165212545720513,0.014365332262380126,-0.031116939850281966
637,24,52,20,0.14684488088743408,0.1161238897745388,0.12204084258905912,0.024804038298374964,-0.005916952814520315
638,24,56,20,0.14952718676122922,0.15354133454793895,0.12049362661445773,0.029033560146771498,0.03304770793348122
639,24,60,20,0.17362247681396614,0.14736961967661122,0.10715650733662274,0.0664659694773434,0.04021311233998848
640,24,64,20,0.15530096381160208,0.13785014803006157,0.12032870420006514,0.03497225961153694,0.01752144382999643
641,24,68,20,0.11618021458446992,0.17269414711910736,0.1239628811000929,-0.007782666515622982,0.04873126601901445
642,24,72,20,0.11204309874522633,0.1800501024823502,0.16388506878384856,-0.05184197003862223,0.01616503369850164
643,24,76,20,0.09533551554828146,0.14470507856980186,0.13150947159485749,-0.03617395604657603,0.013195606974944374
644,24,80,20,0.10570103655210039,0.16019130038715557,0.1590043391017405,-0.05330330254964011,0.0011869612854150668
645,24,84,20,0.06114748136024728,0.12375313140514688,0.13917357471423808,-0.0780260933539908,-0.015420443309091203
646,24,88,20,0.3458810692853246,0.1387383283989979,0.15970752127198728,0.1861735480133373,-0.020969192872989373
647,24,92,20,0.33142389525368254,0.10799362332042806,0.13920800255497567,0.19221589269870687,-0.031214379234547618
648,24,96,20,0.3127386797599563,0.10828968344340695,0.15724421374365793,0.15549446601629835,-0.04895453030025099
649,24,100,20,0.3230360065466449,0.10491915281257114,0.17538418202461947,0.1476518245220254,-0.07046502921204834
650,24,104,20,0.307578650663757,0.08792985652470964,0.15649430579539358,0.15108434486836342,-0.06856444927068395
651,24,108,20,0.2962811420258228,0.07141881120473692,0.15837131888429656,0.13790982314152622,-0.08695250767955964
652,24,112,20,0.2775504637206765,0.06394898656342518,0.1685354417975803,0.1090150219230962,-0.1045864552341551
653,24,116,20,0.2851654846335697,0.05199271236620362,0.16451312332140267,0.12065236131216706,-0.11252041095519905
655,28,32,20,0.07898188284983887,0.05258796389616771,0.07845299238279724,0.0005288904670416317,-0.025865028486629527
656,28,36,20,0.13215516283205508,0.11704629442988634,0.13722088505787478,-0.005065722225819691,-0.02017459062798843
657,28,40,20,0.10379015227297994,0.09713543416425896,0.07443430971175102,0.029355842561228918,0.022701124452507937
658,28,44,20,0.13675669667667,0.16643149902573395,0.13170689597286045,0.005049800703809559,0.034724603052873504
659,28,48,20,0.11350450150050018,0.19234473336468894,0.1013149078587936,0.012189593641706575,0.09102982550589533
660,28,52,20,0.07975991997332443,0.1650428900983224,0.08315002970557528,-0.0033901097322508456,0.08189286039274712
661,28,56,20,0.054529287540291294,0.18658872539138605,0.11163190159285241,-0.05710261405256112,0.07495682379853363
662,28,60,20,0.037812604201400535,0.1545387354699992,0.13356951740046008,-0.09575691319905955,0.02096921806953911
663,28,64,20,0.039190841391575026,0.12139129655759362,0.1289119368286228,-0.08972109543704776,-0.0075206402710291664
664,28,68,20,0.04219184172501944,0.10190597773746324,0.1403206398906548,-0.09812879816563536,-0.03841466215319156
665,28,72,20,0.05275091697232415,0.09836726466438217,0.14149300770996154,-0.08874209073763739,-0.04312574304557937
666,28,76,20,0.06150939201956207,0.12546753566709212,0.12398415931959794,-0.06247476730003587,0.0014833763474941808
667,28,80,20,0.08316105368456161,0.13984635714125726,0.12976627936560492,-0.046605225681043305,0.01008007777565234
668,28,84,20,0.10830276758919632,0.12551232950346025,0.1308195900179121,-0.022516822428715777,-0.00530726051445185
669,28,88,20,0.09420918083805718,0.09968868283724153,0.1370103770475436,-0.042801196209486414,-0.03732169421030207
670,28,92,20,0.2303879070801379,0.10215234383748784,0.1398130015168344,0.0905749055633035,-0.037660657679346565
671,28,96,20,0.2799822162943203,0.14125736298685299,0.14355506600150925,0.13642715029281105,-0.0022977030146562605
672,28,100,20,0.27922640880293426,0.18540168872763108,0.12706021866229578,0.15216619014063848,0.0583414700653353
673,28,104,20,0.26070912526397694,0.18103428968173974,0.13332797380046446,0.12738115146351248,0.047706315881275274
674,28,108,20,0.2842058463932422,0.2565343008801988,0.1531632937538593,0.13104255263938291,0.10337100712633951
675,28,112,20,0.2727131265977548,0.32486729825975935,0.1556361570257867,0.11707696957196811,0.16923114123397265
676,28,116,20,0.2550627987106814,0.29216779771103485,0.14690563313795058,0.1081571655727308,0.14526216457308427
678,32,36,20,0.1333973512583524,0.1293574042648894,0.16686389964435866,-0.03346654838600627,-0.03750649537946926
679,32,40,20,0.16538630816628674,0.1299298726257897,0.1604502925270297,0.004936015639257052,-0.030520419901239992
680,32,44,20,0.17674948985716,0.1499458199587006,0.13387626517928874,0.04287322467787125,0.016069554779411854
681,32,48,20,0.20087624534869775,0.17754697307354184,0.12215211506629431,0.07872413028240344,0.05539485800724753
682,32,52,20,0.2181410795022607,0.12287624460755253,0.13390217566386886,0.08423890383839183,-0.01102593105631633
683,32,56,20,0.15328291921738102,0.15076363190284403,0.15749667652642252,-0.004213757309041499,-0.006733044623578488
684,32,60,20,0.14726123314528072,0.11794892764408837,0.14857532273398022,-0.0013140895886994963,-0.030626395089891845
685,32,64,20,0.11193134077541711,0.11283760299319179,0.1376305492131582,-0.025699208437741095,-0.024792946219966416
686,32,68,20,0.1373584603689033,0.1378013125881703,0.16581200533818397,-0.028453544969280653,-0.028010692750013666
687,32,72,20,0.10376905533549408,0.14248328596839166,0.14553633818131506,-0.041767282845820985,-0.0030530522129234017
688,32,76,20,0.0681790901452407,0.15654965140765897,0.14936287866338271,-0.08118378851814201,0.00718677274427626
689,32,80,20,0.075481134717721,0.1361861339984871,0.17248256208597013,-0.09700142736824913,-0.03629642808748301
690,32,84,20,0.03873084463649834,0.09866901106090664,0.15187542925900743,-0.11314458462250909,-0.05320641819810079
691,32,88,20,0.050354099147761566,0.11860317719940305,0.1835471761059393,-0.13319307695817773,-0.06494399890653624
692,32,92,20,0.04495258672428293,0.11433010979125369,0.16449628512998904,-0.11954369840570611,-0.05016617533873535
693,32,96,20,0.31512823590605377,0.10408701519085695,0.17645404275476584,0.13867419315128793,-0.07236702756390889
694,32,100,20,0.3010843036050095,0.1027580707816238,0.14904509021224166,0.15203921339276782,-0.04628701943061786
695,32,104,20,0.29026127315648387,0.08877348653677097,0.15875725349050052,0.13150401966598335,-0.06998376695372954
696,32,108,20,0.2923818669227385,0.10946412872360012,0.18111350809721505,0.11126835882552344,-0.07164937937361493
697,32,112,20,0.28561997359260594,0.1855615301261475,0.18403907022040167,0.10158090337220427,0.0015224599057458432
698,32,116,20,0.2843596206937944,0.19921898959334305,0.1731241197758513,0.1112355009179431,0.02609486981749176
700,36,40,20,0.14836908931698778,0.09900040573936786,0.18048327973505307,-0.03211419041806529,-0.08148287399568521
701,36,44,20,0.21865878575598374,0.12935708752904718,0.2403311455101924,-0.02167235975420867,-0.11097405798114524
702,36,48,20,0.1893425277291303,0.07209250857585481,0.11462753386696689,0.0747149938621634,-0.04253502529111208
703,36,52,20,0.20494016345592536,0.10158238353435878,0.14656936803690745,0.05837079541901791,-0.04498698450254868
704,36,56,20,0.20450233508464677,0.12109475858507612,0.1775219025755035,0.02698043250914328,-0.056427143990427364
705,36,60,20,0.18211835960303568,0.10237541957139162,0.19854501507454259,-0.0164266554715069,-0.09616959550315096
706,36,64,20,0.14811368943374204,0.1193427022241893,0.10696088791963432,0.04115280151410772,0.012381814304554983
707,36,68,20,0.21085084646818453,0.1402567223636163,0.2184680174843031,-0.007617171016118585,-0.07821129512068681
708,36,72,20,0.20017877991827204,0.14165836745232552,0.2017811367147514,-0.001602356796479354,-0.06012276926242588
709,36,76,20,0.1532399299474606,0.14698830732912838,0.18411880717031903,-0.030878877222858425,-0.037130499841190656
710,36,80,20,0.16735989492119097,0.1711297997122938,0.21629087527209312,-0.048930980350902153,-0.04516107555979931
711,36,84,20,0.16856392294220668,0.16067278964258047,0.19286145623621864,-0.024297533294011964,-0.03218866659363817
712,36,88,20,0.15752699941622883,0.1513407841835417,0.19129627199639299,-0.033769272580164156,-0.0399554878128513
713,36,92,20,0.061897985989492144,0.14575264652723996,0.18784887944878015,-0.125950893459288,-0.04209623292154019
714,36,96,20,0.11651707530648003,0.12164803954114556,0.1786454439205014,-0.06212836861402138,-0.056997404379355854
715,36,100,20,0.36217527729130183,0.13490833978827788,0.23974580505318366,0.12242947223811818,-0.10483746526490578
716,36,104,20,0.33588733216579103,0.10160082623289435,0.20177147220941172,0.1341158599563793,-0.10017064597651737
717,36,108,20,0.32778750729713957,0.09278521633285375,0.18282444355314564,0.14496306374399393,-0.0900392272202919
718,36,112,20,0.3336252189141856,0.09193685220021397,0.20961380280259345,0.12401141611159217,-0.11767695060237948
719,36,116,20,0.32647402218330424,0.09960901479104411,0.20985128213236315,0.11662274005094109,-0.11024226734131903
721,40,44,20,0.208300564810181,0.1473244421740162,0.31730355489935724,-0.10900299008917624,-0.16997911272534105
722,40,48,20,0.21325159076285127,0.13701629235007573,0.23758335053937807,-0.024331759776526796,-0.10056705818930234
723,40,52,20,0.21943590476871377,0.07638977577493578,0.10892392307289389,0.11051198169581988,-0.032534147297958116
724,40,56,20,0.2144312575963394,0.1285325938224079,0.20437531271837683,0.010055944877962575,-0.07584271889596894
725,40,60,20,0.20676342317866592,0.17543923664957772,0.2634344874086455,-0.056671064229979584,-0.08799525075906778
726,40,64,20,0.14477729320082933,0.1755487037273541,0.23010730856815442,-0.0853300153673251,-0.05455860484080033
727,40,68,20,0.14161364123829268,0.16494864169600998,0.17659018443891827,-0.0349765432006256,-0.011641542742908295
728,40,72,20,0.16981840280260252,0.16759409607560527,0.20933972837769355,-0.039521325575091026,-0.041745632302088276
729,40,76,20,0.2033137913777079,0.15002463009249967,0.18797159384395623,0.015342197533751656,-0.037946963751456564
730,40,80,20,0.17768284835919068,0.10844538505044621,0.18340590229425602,-0.0057230539350653364,-0.07496051724380981
731,40,84,20,0.21968613712733254,0.1070223130393535,0.21696139723187136,0.0027247398954611812,-0.10993908419251786
732,40,88,20,0.20844355472939158,0.0954005582820967,0.21871800574217493,-0.010274451012783348,-0.12331744746007822
733,40,92,20,0.17632444412668902,0.09392275273211581,0.22323963825299153,-0.04691519412630252,-0.12931688552087572
734,40,96,20,0.15512618860370353,0.11816971045957936,0.20247463112228758,-0.047348442518584055,-0.08430492066270823
735,40,100,20,0.1479766926431687,0.1817518381346811,0.18338707028786783,-0.03541037764469912,-0.0016352321531867275
736,40,104,20,0.35915492957746475,0.23378518910437696,0.1961082248448266,0.16304670473263816,0.03767696425955036
737,40,108,20,0.3524522771144635,0.24042619182280933,0.2213534141601804,0.13109886295428308,0.019072777662628937
738,40,112,20,0.33924358332737536,0.2156683877323895,0.1943548019150757,0.14488878141229966,0.021313585817313796
739,40,116,20,0.34349753342389366,0.23442374705807234,0.20150397749287285,0.1419935559310208,0.032919769565199486
741,44,48,20,0.14489401960971704,0.09290991077424926,0.1619982317640779,-0.017104212154360865,-0.06908832098982864
742,44,52,20,0.19802756063530902,0.14717451789312097,0.2587305447086784,-0.06070298407336938,-0.11155602681555743
743,44,56,20,0.19758796659085265,0.14093830950781927,0.17027059128209499,0.027317375308757663,-0.029332281774275715
744,44,60,20,0.15569274287570967,0.17837474815312293,0.14440080783086617,0.011291935044843493,0.03397394032225676
745,44,64,20,0.12673687429521618,0.16937541974479509,0.2070788460293248,-0.08034197173410862,-0.03770342628452972
746,44,68,20,0.14670973414116706,0.1322459944353832,0.19799843734364309,-0.05128870320247603,-0.06575244290825988
747,44,72,20,0.18090250568605337,0.15156864626307198,0.27157283245638697,-0.0906703267703336,-0.12000418619331499
748,44,76,20,0.17105942164713972,0.10440372253669772,0.18533256074669235,-0.014273139099552634,-0.08092883820999464
749,44,80,20,0.20530953154565101,0.14485272954043937,0.23578069436983395,-0.03047116282418294,-0.09092796482939458
750,44,84,20,0.2051948548384015,0.14824906456874232,0.20872982991190536,-0.0035349750735038654,-0.060480765343163045
751,44,88,20,0.18095984403967813,0.13777223448143527,0.23789724791729872,-0.056937403877620585,-0.10012501343586344
752,44,92,20,0.13514649949351132,0.12228724935239377,0.20281645461989084,-0.06766995512637952,-0.08052920526749707
753,44,96,20,0.17629632461153277,0.1404202245035019,0.23766076354283183,-0.06136443893129906,-0.09724053903932994
754,44,100,20,0.20133407236100231,0.15709488630912405,0.2925984754743325,-0.09126440311333017,-0.13550358916520844
755,44,104,20,0.1565719309646224,0.1450254245418786,0.2487626020787016,-0.09219067111407919,-0.10373717753682299
756,44,108,20,0.28199002312646937,0.21462151012184594,0.2297717381298081,0.05221828499666126,-0.015150228007962174
757,44,112,20,0.29468091206207836,0.2642233522018612,0.24881907975823225,0.045861832303846106,0.015404272443628964
758,44,116,20,0.26129087746793833,0.22947328024561064,0.23346751286391687,0.02782336460402146,-0.003994232618306226
760,48,52,20,0.15188331067121075,0.11226633434217559,0.173828198056466,-0.02194488738525524,-0.0615618637142904
761,48,56,20,0.20244044570802944,0.12529820188712837,0.24218775054851527,-0.03974730484048583,-0.1168895486613869
762,48,60,20,0.19219834360486676,0.13849029731173212,0.20133974263524312,-0.009141399030376363,-0.062849445323511
763,48,64,20,0.21729149375761536,0.14548691472316178,0.1863185190254636,0.03097297473215177,-0.040831604302301816
764,48,68,20,0.20553073513570785,0.1764643047890333,0.2193915205232606,-0.013860785387552754,-0.04292721573422731
765,48,72,20,0.17973123311377548,0.17390065871461635,0.19805544903963357,-0.01832421592585809,-0.024154790325017217
766,48,76,20,0.19032651115153,0.1494213993234823,0.2124906930777234,-0.022164181926193405,-0.06306929375424108
767,48,80,20,0.19014992318423407,0.12816450062310836,0.21580586496492682,-0.025655941780692748,-0.08764136434181846
768,48,84,20,0.138321354782885,0.08324728502759482,0.18837012204152515,-0.05004876725864016,-0.10512283701393033
769,48,88,20,0.162107753977644,0.09439202421221293,0.20428493423293903,-0.042177180255295044,-0.1098929100207261
770,48,92,20,0.134348125518727,0.1301050382766602,0.21503209417723423,-0.08068396865850724,-0.08492705590057403
771,48,96,20,0.1460382489537163,0.1632544062666904,0.22298132382364877,-0.07694307486993246,-0.05972691755695836
772,48,100,20,0.1335887972593548,0.20085454869147223,0.2371455607511498,-0.10355676349179499,-0.03629101205967755
773,48,104,20,0.12052128767945758,0.19257610824283422,0.21657488704643835,-0.09605359936698077,-0.023998778803604126
774,48,108,20,0.0753500856451641,0.21224853124443654,0.2243123267229401,-0.148962241077776,-0.012063795478503558
775,48,112,20,0.2597785586890109,0.27000178030977395,0.2307898357873931,0.028988722901617803,0.03921194452238086
776,48,116,20,0.23609811227462962,0.2772476410895496,0.21396701288831022,0.02213109938631941,0.06328062820123936
778,52,56,20,0.11509733576427683,0.10973864178550607,0.24707950655572886,-0.13198217079145202,-0.13734086477022278
779,52,60,20,0.1554431570899253,0.08611214193571182,0.21617437136343143,-0.06073121427350614,-0.1300622294277196
780,52,64,20,0.14669960203101395,0.09570764636236717,0.18732611162302149,-0.04062650959200753,-0.09161846526065431
781,52,68,20,0.13411358779823157,0.10199862164024809,0.2041269800216059,-0.07001339222337433,-0.10212835838135781
782,52,72,20,0.14072026505126534,0.12408772022831294,0.22510576428109463,-0.0843854992298293,-0.1010180440527817
783,52,76,20,0.10145268482032588,0.14548763894043004,0.18596010482621939,-0.08450742000589351,-0.040472465885789344
784,52,80,20,0.11793997137759993,0.1577515064765237,0.20654110154932026,-0.08860113017172033,-0.048789595072796565
785,52,84,20,0.09678684153776784,0.19247556945696154,0.2232400783913382,-0.12645323685357035,-0.030764508934376655
786,52,88,20,0.09266992099433435,0.17363798618105986,0.22994264035100753,-0.13727271935667318,-0.05630465416994768
787,52,92,20,0.07994667607677064,0.1713937337645125,0.2181970972469055,-0.13825042117013486,-0.046803363482393
788,52,96,20,0.07755494128487117,0.12709183763628973,0.18090635018530932,-0.10335140890043815,-0.05381451254901959
789,52,100,20,0.19982748142484652,0.12739224937708737,0.21486564036238287,-0.01503815893753635,-0.0874733909852955
790,52,104,20,0.188084455684291,0.0996660128293485,0.2134242072084942,-0.025339751524203202,-0.1137581943791457
791,52,108,20,0.18165421788311853,0.09528353566947634,0.2255845303489139,-0.043930312465795374,-0.13030099467943757
792,52,112,20,0.17485149679468326,0.07853116330028798,0.22903005243668184,-0.05417855564199858,-0.15049888913639387
793,52,116,20,0.3009468917249897,0.07837212179045394,0.21771262290257043,0.08323426882241924,-0.1393405011121165
795,56,60,20,0.18666100910353345,0.10800125264229232,0.1752672983171475,0.011393710786385958,-0.06726604567485517
796,56,64,20,0.1552422465668879,0.0637086040867455,0.09202447868172925,0.06321776788515865,-0.028315874594983748
797,56,68,20,0.1487039037185619,0.09185391059265646,0.1188487513285299,0.029855152390032003,-0.026994840735873438
798,56,72,20,0.13337062181762072,0.11676974868863998,0.15937035303386826,-0.025999731216247546,-0.04260060434522828
799,56,76,20,0.07359975312451794,0.09414389728333206,0.08751450638636604,-0.0139147532618481,0.006629390896966014
800,56,80,20,0.09930952013578165,0.14683316370468957,0.14950591035767746,-0.050196390221895815,-0.0026727466529878896
801,56,84,20,0.10457491127912355,0.15607140061066305,0.13350776806883802,-0.028932856789714467,0.02256363254182503
802,56,88,20,0.07354189168338221,0.17090738276051043,0.13046847621623714,-0.05692658453285493,0.04043890654427329
803,56,92,20,0.07404335750655777,0.177346747044547,0.11506737771766029,-0.04102402021110252,0.06227936932688671
804,56,96,20,0.051535256904798654,0.22365536678932119,0.13677764719857322,-0.08524239029377456,0.08687771959074797
805,56,100,20,0.04775497608393775,0.24121193141783448,0.14990427637949255,-0.1021493002955548,0.09130765503834193
806,56,104,20,0.0331160314766239,0.21651139121584595,0.13600648471181764,-0.10289045323519375,0.0805049065040283
807,56,108,20,0.029027156303039647,0.21653096375166359,0.1470538066904804,-0.11802665038744076,0.06947715706118318
808,56,112,20,0.0711888597438668,0.2038088154701323,0.15030539574543855,-0.07911653600157176,0.053503419724693746
